860.019, -153.364, 2381.88, 2.0
789.196, 127.299, 2329.45, 2.0
713.661, 399.591, 2264.64, 2.0
670.203, 535.264, 2251.45, 2.0
572.586, 284.409, 2344.37, 2.0
437.226, 99.1195, 2366.7, 2.0
346.548, -86.4521, 2257.37, 2.0
893.249, 328.437, 2248.77, 2.0
1069.12, 310.594, 2079.91, 2.0
1051.61, 260.187, 1817.85, 2.0
773.874, -163.826, 2368.73, 2.0
806.923, -498.328, 2330.71, 2.0
1030.33, -809.896, 2442.15, 2.0
921.814, -138.479, 2327.32, 2.0
1193.52, -332.692, 2243.3, 2.0
1349.85, -686.636, 2346.48, 2.0
733.105, 332.645, 2283.06, 2.0
