938.674, -123.008, 2384.89, 2.0
855.557, 160.683, 2335.06, 2.0
764.805, 435.118, 2272.37, 2.0
722.045, 570.66, 2260.76, 2.0
634.399, 317.475, 2352.72, 2.0
528.139, 108.439, 2372.17, 2.0
480.829, -103.436, 2242.47, 2.0
947.517, 360.452, 2257.08, 2.0
1123.96, 280.452, 2143.2, 2.0
1169.59, 149.63, 1870.34, 2.0
855.174, -136.799, 2369.92, 2.0
904.352, -477.183, 2346.99, 2.0
1096.11, -797.879, 2485.2, 2.0
995.489, -105.956, 2332.7, 2.0
1241.9, -332.712, 2274.06, 2.0
1425.85, -679.911, 2353.02, 2.0
788.371, 367.753, 2290.22, 2.0
