957.015, -140.021, 2329.77, 2.0
865.049, 144.761, 2248.19, 2.0
769.045, 421.556, 2154.36, 2.0
706.761, 551.551, 2120.51, 2.0
637.215, 308.175, 2249.35, 2.0
613.379, 75.0903, 2330.51, 2.0
614.476, -170.016, 2290.23, 2.0
952.124, 362.805, 2160.93, 2.0
1159.38, 220.338, 2141.9, 2.0
1311.15, 57.7958, 2043.71, 2.0
871.731, -150.283, 2316.27, 2.0
900.038, -512.841, 2289.85, 2.0
1025.24, -858.165, 2444.69, 2.0
1014.63, -125.764, 2276.0, 2.0
1144.44, -449.346, 2320.18, 2.0
1239.79, -829.871, 2499.54, 2.0
793.749, 353.575, 2180.02, 2.0
