-397.182, -416.056, 2157.25, 2.0
-359.857, -77.4704, 2231.67, 2.0
-321.269, 250.258, 2291.77, 2.0
-332.977, 389.963, 2385.6, 2.0
-474.179, 96.0363, 2156.82, 2.0
-646.467, -137.288, 2232.51, 2.0
-707.782, -331.588, 2362.89, 2.0
-201.917, 67.8688, 2159.79, 2.0
-121.651, -201.118, 2163.78, 2.0
-140.48, -390.55, 2269.75, 2.0
-468.12, -400.424, 2117.51, 2.0
-655.466, -640.564, 2285.7, 2.0
-713.508, -925.976, 2188.93, 2.0
-313.284, -418.515, 2127.37, 2.0
-320.116, -711.674, 2304.04, 1.0
-564.658, -942.583, 2213.06, 2.0
-331.139, 169.621, 2279.12, 2.0
