-9.7395, -797.602, 2313.1, 2.0
-323.087, -790.206, 2321.84, 2.0
-625.464, -777.627, 2318.41, 2.0
-758.969, -849.711, 2311.79, 2.0
-634.183, -945.721, 2294.75, 1.0
-373.286, -887.963, 2138.43, 1.0
-168.513, -930.492, 1858.3, 2.0
-535.884, -623.935, 2368.1, 2.0
-276.78, -547.203, 2384.59, 2.0
-39.9643, -543.661, 2282.33, 2.0
-21.7962, -858.17, 2242.43, 2.0
341.935, -860.411, 2080.29, 1.0
783.403, -943.749, 2025.25, 1.0
2.4741, -711.239, 2309.38, 2.0
352.536, -796.678, 2058.18, 2.0
741.535, -794.278, 2212.39, 2.0
-551.454, -781.67, 2321.46, 2.0
