-18.8415, -498.078, 3041.05, 2.0
-13.2564, -346.266, 2756.95, 2.0
-8.54808, -189.216, 2462.73, 2.0
41.2436, -128.591, 2384.47, 2.0
-151.292, -100.257, 2564.49, 2.0
-306.769, -245.873, 2759.97, 2.0
-340.301, -462.681, 2828.78, 2.0
137.043, -254.74, 2518.19, 2.0
202.202, -467.82, 2478.16, 2.0
173.314, -682.211, 2412.94, 2.0
-88.7068, -446.895, 3039.74, 2.0
-176.576, -474.622, 2634.59, 2.0
-109.834, -860.751, 2750.65, 2.0
51.5308, -536.983, 2967.21, 2.0
109.537, -464.418, 2565.76, 2.0
74.4539, -828.813, 2741.56, 2.0
-9.20736, -231.541, 2537.12, 2.0
