239.131, -474.605, 3134.7, 2.0
200.782, -368.43, 2852.45, 2.0
157.882, -262.087, 2558.42, 2.0
220.625, -234.494, 2465.3, 2.0
5.57144, -273.284, 2755.4, 2.0
-73.1446, -452.985, 2889.52, 2.0
-0.947719, -548.084, 2639.53, 1.0
353.862, -275.546, 2640.28, 2.0
420.958, -506.712, 2660.69, 2.0
423.598, -743.547, 2674.32, 2.0
161.517, -471.032, 3116.53, 2.0
27.4744, -498.304, 2727.0, 2.0
144.326, -787.931, 2897.28, 2.0
312.023, -468.337, 3082.95, 2.0
306.125, -518.775, 2672.62, 2.0
308.801, -801.564, 2885.1, 2.0
168.933, -289.01, 2635.07, 2.0
