350.287, -346.91, 2991.81, 2.0
288.375, -249.844, 2708.16, 2.0
216.603, -159.476, 2399.28, 2.0
252.219, -94.9672, 2312.31, 2.0
0.155837, -151.1, 2569.2, 1.0
61.5717, -309.876, 2688.44, 2.0
139.479, -513.769, 2674.89, 2.0
399.956, -194.136, 2449.56, 2.0
400.893, -457.102, 2474.2, 2.0
377.526, -672.965, 2444.76, 2.0
255.458, -333.104, 2993.74, 2.0
167.801, -699.208, 2701.29, 2.0
178.119, -1028.75, 2710.82, 2.0
446.344, -358.113, 2904.62, 2.0
330.867, -632.196, 2669.81, 2.0
378.713, -995.276, 2691.01, 2.0
234.929, -183.454, 2477.58, 2.0
