86.4222, -158.381, 3076.85, 2.0
66.3265, -82.4271, 2791.83, 2.0
46.1691, -7.30655, 2494.19, 2.0
37.9046, 80.8759, 2419.74, 2.0
-157.39, 34.2031, 2620.01, 2.0
-293.189, -110.348, 2784.92, 2.0
-300.5, -333.409, 2791.55, 2.0
161.23, -52.2874, 2547.73, 2.0
202.075, -273.851, 2526.16, 2.0
174.181, -520.2, 2465.4, 2.0
-13.9309, -128.098, 3081.93, 2.0
-133.996, -431.987, 2755.18, 2.0
-104.103, -834.643, 2761.79, 2.0
176.937, -179.22, 3000.84, 2.0
98.2948, -452.243, 2651.43, 2.0
79.3819, -825.614, 2791.53, 2.0
51.2247, -25.9473, 2571.04, 2.0
